gene_names,Hox_8,Hox_2,Hox_3,Hox_7,Hox_5,Hox_6,Hox_10,Hox_9,Hox_1,Hox_4,No_hox_7,No_hox_8,No_hox_9,No_hox_2,No_hox_3,No_hox_4,No_hox_10,No_hox_6,No_hox_1,No_hox_5
TC033130,4.995731871435451,4.938617198010046,4.920101315950263,4.691745412904169,4.944619585825066,5.000880109537472,4.958150671029103,5.078482593686266,4.810452553924046,4.7933027847280325,4.274071881879459,4.555899732764285,4.383303054991326,4.466989640260799,4.530910844992181,4.835427234603481,4.602795498794813,4.459845048126172,4.281509935186697,4.715000635968132
TC034787,4.121269195218785,4.07571222801784,3.5652304863866373,4.282461496444582,3.7062686448898874,3.7984822482709864,3.7615983419857355,3.4159212206801604,3.753933921681571,3.8042097848059284,3.1116746532680453,3.4998665597802083,3.2256571872044986,3.4143768215193147,3.2820620299269514,3.9642282101816044,3.66761392643288,3.359648919794132,3.6020898813653224,3.426842854800411
CG32017,3.259056386521001,3.43675175440879,2.937083138293063,3.02945050548529,2.9686633929149586,2.541251381628001,3.0914316308138527,3.805500390615618,2.742179661106598,2.8043649103102815,1.66614421667106,2.627881781447697,2.652093169115007,2.6100067700914114,2.4578290776966436,2.633319401290453,2.0456039741750236,2.002905761028916,2.294421874173465,2.454058142981572
TC004193,3.3807808331073717,3.716359061352283,3.5908127073424247,3.3804594000083426,3.4192145708762895,3.2653933551834755,3.436578788390698,3.22570265898021,3.4920135329568915,3.142709308464135,2.260037582839394,3.6771418366209145,2.652093169115007,2.442284926118722,2.625777733252747,3.1149882261601682,3.66761392643288,2.458242944320711,2.9358442657528094,3.1945025045904094
TC034623,3.978862309186409,3.9522955537170135,3.3650881424060133,3.7205560829610667,3.598594359620118,3.669580558080348,3.7615983419857355,3.5632945192055594,3.685830130733169,3.7111248067701164,3.0112493092271087,3.6771418366209145,3.3093522660871617,3.3427961838064353,3.2820620299269514,3.1149882261601682,3.608584115433054,3.107654934409267,3.7168386874285866,3.1945025045904094
TC003939,5.292266584470284,5.017102684333768,4.9785246780480765,4.906300569178947,5.710406846896697,5.141869821294442,5.34999938503038,5.352190673719209,5.099911833014773,5.215455623225451,4.684841593957665,5.002003166073319,5.042197215976702,4.559058935191939,4.774691142892841,5.050104619678852,5.004913754070745,4.598097483720825,4.852744667987933,4.593566308943313
TC012038,4.715703527303598,3.150016166160636,3.4558072656009298,3.698129673497966,3.8438097472224966,3.9736849671615815,3.5927149746253475,4.436759797437844,3.7648469060600958,4.01691812426738,2.462090979489322,3.562515708850644,3.8054540910998513,3.1821466385685167,3.3592120388435283,3.5682096830959957,3.7761478018738774,2.626197590037222,3.3234556464166496,2.252173047062443
TC011448,3.098964308735121,3.0472431655428527,2.9845038594220714,2.9607489516226884,2.9446619470828352,3.1373016993375344,2.9519767850793035,2.945415960916841,3.0946065096456086,2.930299367833443,2.260037582839394,2.89734099610226,2.652093169115007,1.9878156422503623,2.625777733252747,2.633319401290453,2.9421666675027756,2.002905761028916,2.294421874173465,1.9989472905658339
spz6,3.313047764326305,3.0472431655428527,3.173811500097691,3.1344030338415845,3.5197784405069665,3.2304388569800735,3.11289426858937,3.2430114867099045,3.0512485630210895,3.2164677682762535,2.0065464682722505,3.3614013263441245,2.9219921854518613,2.6100067700914114,2.895198213171213,2.9028783369155895,2.6719155593267985,2.002905761028916,2.66570274828471,2.252173047062443
TC033844,3.201982732100028,2.9081100865313294,3.0073967670310213,3.2293792820008487,2.8689946404581397,2.9674860565530485,2.4003299820572486,2.5545795219507315,3.115600304534791,3.0421335155380067,0.0,2.771660096376308,2.4837738188296155,2.240648901539056,2.2558648098380703,2.7771542552550508,2.6719155593267985,1.1432199782574997,2.0397939969739234,1.6590254300860556
TC000909,3.758141875005089,3.598844473574327,3.4701580992950745,3.4839730427517495,3.585882241636797,3.4091281837300427,3.4962139641074215,3.2600258092345893,3.3381833075663545,3.480516660658469,2.0065464682722505,3.1093892775871645,2.7961208578102594,2.6100067700914114,2.769534087314214,3.1149882261601682,3.2461291853537837,2.895625805991387,2.9358442657528094,2.252173047062443
GluRIA,4.416577754551341,4.219644835709788,3.8458148132904624,4.161658679964912,4.126124473221521,4.186245039008881,4.361182284391533,4.12854231147726,4.1404392044646965,4.238054721520364,3.1116746532680453,4.037053041086591,3.755331116450255,3.7611336730956006,3.956255342352333,4.042809644438025,4.083617971734225,3.6753723659703446,3.8675103653668783,3.8214191097299937
TC006619,3.746852260529572,3.770313230373959,3.652043659578783,3.9565145182148482,3.982067017706398,3.7467767555888774,3.934451049111815,3.5879034438257453,3.6253045173448726,3.7431256085182723,3.4353434671294485,3.562515708850644,2.9219921854518613,2.990655125545016,3.3592120388435283,3.3670583730052317,3.2461291853537837,3.4981060037270595,3.8197651732159987,3.426842854800411
Fer3,2.88165210137462,3.1101652745471426,3.2114215396622923,3.6030284757519038,3.0807220836661897,2.673794316911359,3.2877762108141146,3.2430114867099045,3.0512485630210895,3.2164677682762535,2.7739026295078646,2.771660096376308,2.7961208578102594,1.6486036829857538,3.1072225615998956,2.9028783369155895,2.0456039741750236,2.626197590037222,2.49719542604005,2.89130194183645
dpr7,3.874579459417545,3.5344669865797744,3.2476681865290065,3.6154226180335782,3.598594359620118,3.5347758676127214,3.4668408546643157,3.3716501631253566,3.4332895737019933,3.52065279306118,3.286547482591985,3.284245000526454,3.033776559688834,2.6100067700914114,3.3592120388435283,3.1149882261601682,2.6719155593267985,3.282497649213479,3.148313876349847,3.355230945858714
TC016404,3.2953725661108235,2.7464413431947277,2.937083138293063,2.9607489516226884,3.0807220836661897,2.9440784291705677,2.9519767850793035,2.7122596948598687,2.8827225384877164,2.8566566803365783,2.462090979489322,2.004476407045224,2.4837738188296155,1.6486036829857538,3.006819183888132,2.9028783369155895,2.0456039741750236,2.25627000499111,2.8098679588574798,2.765668407814658
TC032415,4.680624199194868,4.098667666376141,4.154837650372175,4.295025714155051,3.9380714554476466,3.7677808417564687,4.373296715004155,3.862509180879621,4.14786673482159,4.071298066953727,4.000886236110786,3.433028608586448,3.755331116450255,3.9395714713230254,3.674931226176854,3.7355963657013436,4.120734164042564,3.4312718456372884,3.047711405644143,4.171503371253783
TC032015,3.27737932536981,2.830539260895806,2.779622913370614,3.282316340284655,2.894858492136233,2.7908078763542994,2.7601041109136166,3.095347411792206,2.711535193984577,2.9988888174273116,2.899601183550748,2.257895443181716,2.4837738188296155,2.6100067700914114,3.006819183888132,2.633319401290453,2.5033232625550084,2.002905761028916,2.0397939969739234,2.454058142981572
TC032781,3.444215723451628,3.1101652745471426,3.411476096339028,3.4261403507748867,3.1814794126781503,3.156636034817075,3.5927149746253475,3.0547536588495507,3.3868666649999226,3.1233871458056663,3.1116746532680453,2.627881781447697,2.2812726865496544,2.990655125545016,3.5603120737789373,2.7771542552550508,2.9421666675027756,2.626197590037222,2.294421874173465,2.89130194183645
Phyhd1,3.098964308735121,2.8829158547609435,3.051667884714537,3.1142752754471004,3.356856214007954,2.8955523844494495,3.0241331973963614,2.8980983312148814,2.982469111251835,2.9988888174273116,2.6301012000836064,2.004476407045224,2.2812726865496544,2.990655125545016,2.2558648098380703,2.7771542552550508,2.5033232625550084,2.002905761028916,2.294421874173465,2.6219521033381037
TC012783,3.6390640848814853,3.69393501956585,3.6400937387635404,3.686725000822168,3.559962692804151,3.4808712174205345,3.5105831868560142,3.7956747574101306,3.637706258609548,3.7842601230551964,3.0112493092271087,3.1093892775871645,3.3093522660871617,3.1821466385685167,3.4308338774291283,3.505549816629888,3.4071768697391285,2.626197590037222,3.5393674886501763,3.2780924592588456
lmd,3.560156663461353,3.421979067676789,3.4982563233763506,3.440915092677302,3.448993672323152,3.1175861649940733,3.5247488564895306,3.4159212206801604,3.2513758026731034,3.5963933610566476,2.260037582839394,2.459903132019709,2.652093169115007,2.7535970206521,3.1072225615998956,3.4386996662804363,2.6719155593267985,2.002905761028916,2.66570274828471,3.2780924592588456
TC031232,3.4892833305783766,3.4798038854024758,3.720891156642539,3.675188759649389,3.647885961102351,3.703396857983529,3.605770947560109,3.4856111333610054,3.6000298638129653,3.608477275004103,2.6301012000836064,2.771660096376308,2.9219921854518613,3.0909775208684254,3.1984585436718374,3.4386996662804363,3.054071201880046,2.458242944320711,3.148313876349847,3.0028987820819855
Ndae1,4.203664715196895,3.69393501956585,3.9655710406958518,3.9738784306630883,3.8137069857922263,3.7144195244956415,4.057310784564091,3.5252069752385395,3.934177878019336,4.01691812426738,3.4353434671294485,3.6771418366209145,3.134312102327972,3.7611336730956006,3.619262945593032,3.4386996662804363,3.7233525922819353,3.1988926812637963,3.5393674886501763,3.7737231819159422
TC031443,3.923332544777577,3.6593269849026226,3.5255865670035287,3.815680455633884,3.559962692804151,3.5733792400499227,3.8260713851807653,3.9076532090047524,3.742900528851283,3.8983919830699896,3.3637104561743296,2.771660096376308,2.4837738188296155,3.89785743628594,3.619262945593032,3.4386996662804363,3.1547039081795525,2.626197590037222,3.472446161757052,3.0028987820819855
TC008350,3.0316410082633194,2.9081100865313294,3.154462383590367,3.154133646096566,2.787129630724323,2.8955523844494495,3.0241331973963614,2.7689715763770555,2.8007875404591305,2.777156531285017,2.462090979489322,2.004476407045224,1.6853920561100812,2.7535970206521,3.006819183888132,2.009548646768774,2.816142923294055,1.1432199782574997,2.49719542604005,2.89130194183645
TC009970,3.6640410555068854,3.5210787810313686,3.411476096339028,3.651709178575739,3.3073951679749083,3.4669284758998953,3.436578788390698,3.498984709458628,3.4482970126241113,3.700226187615121,3.4353434671294485,2.627881781447697,2.9219921854518613,3.265693982593083,3.1984585436718374,3.1149882261601682,3.2461291853537837,2.626197590037222,3.3234556464166496,3.556304809404111
TC031532,2.736798420061951,2.775266995564378,2.484175705538897,2.6901796573717722,2.758281052026752,2.256200428685183,2.7898731892185156,2.5881674166663706,2.5786032008350945,2.8043649103102815,2.6301012000836064,1.1444570255726072,2.2812726865496544,1.9878156422503623,2.0025142380742684,2.009548646768774,1.7027859454668932,2.895625805991387,1.1723815205407382,2.454058142981572
TC031568,3.676299427187287,3.670996583276929,3.5908127073424247,3.564896813303252,3.1222509820971527,2.8703767657406236,3.5105831868560142,3.2080889508653856,3.418053475611418,3.1616651912917435,2.899601183550748,0.0,3.2256571872044986,2.990655125545016,2.2558648098380703,3.0145465962189255,2.6719155593267985,3.4981060037270595,2.49719542604005,3.0028987820819855
TC000863,4.644269434840625,4.45187109154769,4.276458308336692,4.418215425831157,4.469671230653223,4.33232949374138,4.51872734446428,4.521482153342278,4.3781848907738095,4.846933855718996,3.782307105485898,3.3614013263441245,4.297425948557606,3.854327309220645,4.459397671882366,4.247153315785799,4.045070887859528,4.072354942912077,3.6020898813653224,4.171503371253783
TC033785,3.758141875005089,3.0896280254875146,2.937083138293063,3.2110919909397606,3.219101765354323,3.3789249313937857,3.1339059238707705,3.3253280250479245,3.2870080494583944,3.2514023704780968,3.0112493092271087,1.1444570255726072,2.7961208578102594,2.442284926118722,3.1072225615998956,3.1149882261601682,2.3004265196279556,2.25627000499111,2.294421874173465,2.454058142981572
TC000520,3.3642727946768742,3.206964327581597,3.2476681865290065,3.0937340540663523,3.448993672323152,3.4808712174205345,3.656354220974069,3.3716501631253566,3.4482970126241113,3.438702015385462,3.202928770477915,2.004476407045224,2.7961208578102594,3.1821466385685167,2.895198213171213,3.1149882261601682,2.816142923294055,2.769958330056334,3.239714200639151,3.1945025045904094
TC010597,3.6516305492999535,3.130289218914948,3.4982563233763506,3.395919407830662,3.5467465523543122,3.585922825429464,3.6807176284344543,3.2767554809766075,3.753933921681571,3.3648739172164106,3.0112493092271087,2.257895443181716,3.458269297928702,3.265693982593083,2.895198213171213,3.2062557883445617,2.5033232625550084,2.895625805991387,3.239714200639151,3.355230945858714
CG34384,3.7803457853885174,3.493752333750005,3.114603417142498,3.395919407830662,3.356856214007954,3.4238944693970823,3.356656903130149,3.498984709458628,3.6499560788497716,3.6892074785446063,2.899601183550748,2.257895443181716,3.587857400410095,3.0909775208684254,3.2820620299269514,2.633319401290453,2.6719155593267985,3.359648919794132,3.047711405644143,3.493667420368431
IA-2,4.671658662155746,4.590574088208511,4.4130201240653975,4.5714318857404495,4.398473087706487,4.609283296405565,4.559529685113585,4.507043236674789,4.626706954216815,4.567636042021158,4.180153230124466,3.873202801885504,4.267079309874893,4.365575995187469,4.327517676339612,4.07989983152625,3.874046897540696,4.269923154362355,4.424822390890465,4.265409925792033
TC015188,4.286426091097274,4.164532089842189,4.183171456622227,4.154499649142474,4.169874018452574,4.361448198297507,4.342730939159158,4.196933137231766,4.3422818836113555,4.317971566747952,3.8755451309732094,3.6771418366209145,3.587857400410095,3.543787623539662,4.1421928133987205,3.627173732411176,4.045070887859528,3.6753723659703446,3.8675103653668783,4.45532072351243
TC011797,3.201982732100028,3.3606042102740945,3.154462383590367,3.4111440381326834,3.2553598485622968,3.3477809559716905,3.6439462493537547,3.550759167235419,3.560878193910132,3.480516660658469,2.899601183550748,2.771660096376308,2.652093169115007,2.879134254410108,3.4308338774291283,2.633319401290453,3.054071201880046,3.007249419129333,3.4007231131334996,3.2780924592588456
TC001726,3.2213714789712466,3.6825315714619,3.578103400887503,3.2293792820008487,3.20046750876007,2.9903582756663196,3.4053722741938226,3.669557232610945,3.402581642523504,3.438702015385462,2.7739026295078646,2.627881781447697,3.033776559688834,2.7535970206521,3.006819183888132,1.6689575493934654,2.6719155593267985,3.107654934409267,2.49719542604005,3.355230945858714
Nost,4.473065082878609,4.548053432556316,4.373396087180913,4.407115566195648,4.469671230653223,4.165515051238636,4.408783580402281,3.880812067731093,4.4241343748610396,4.341329522142791,4.076490845553796,3.6771418366209145,4.13554915334134,3.6583539752807495,3.497667088842111,3.3670583730052317,3.66761392643288,3.6753723659703446,3.3234556464166496,4.0307734143914145
TC033775,4.445220217981232,4.07571222801784,3.9120745128583065,4.361441437248749,3.9470267800675276,4.406343305046184,4.188677903352792,3.843865042774032,4.285888283948711,4.263331625947294,4.076490845553796,3.3614013263441245,4.099773699703083,3.808815730246804,3.2820620299269514,2.9028783369155895,3.7233525922819353,3.7781956688218337,3.4007231131334996,4.171503371253783
CG32206,3.8943668191351803,3.6825315714619,3.5255865670035287,3.627665024271852,3.7062686448898874,3.622636289948637,3.668610119822157,3.7656049692629554,3.8968374239538384,3.53368133400766,3.1116746532680453,3.284245000526454,3.587857400410095,3.543787623539662,3.2820620299269514,2.7771542552550508,3.5458499771696417,3.1988926812637963,2.9358442657528094,3.426842854800411
GIIIspla2,3.9137702244084704,3.841269481632219,3.675523447381111,3.742490560680394,3.863386326552665,4.006959521877825,3.896385428170327,3.871702498179267,3.742900528851283,4.008902412399676,3.6237983769192312,3.284245000526454,3.7025626460832233,3.854327309220645,3.497667088842111,3.0145465962189255,3.329891574555676,3.4312718456372884,3.148313876349847,3.355230945858714
bin,3.6640410555068854,3.507508896326726,4.190131223248015,3.5116816680379443,3.6948616107513206,3.8282690872392404,4.203056876831837,3.9508469794650614,3.7648469060600958,3.494075151463962,2.260037582839394,2.627881781447697,3.386580259691715,3.1821466385685167,3.7276632855171967,3.0145465962189255,2.9421666675027756,3.5607518203695836,2.8098679588574798,3.1945025045904094
CG14989,5.237537165686801,5.092677490023952,5.205957123954369,5.3824033798419535,5.05058282817273,5.290662290395649,5.359026868359664,5.246893876429442,5.260514720657559,4.927175869794685,4.488415622511317,4.846573195911051,5.3666133178513205,4.643361528221249,4.827364285427214,4.800619563629714,4.876626411707346,4.9709871390215215,4.742437072610413,4.676138253021661
HLH4C,5.6386647362560085,5.462816722973557,5.6823598011789835,5.6008284606160705,5.529968711254281,4.994805182400169,5.711360026662084,5.684026601278162,5.84436428129996,5.463685186930593,5.35325293594649,4.758746872139605,5.056290867397237,4.844119597485195,5.533525926945504,5.050104619678852,5.077466600138476,5.1346882018354325,5.070832698295859,4.873307960406003
TC001083,3.546378151272344,3.4513093820145193,3.6638524644514305,3.3647566222071044,3.573006442746279,3.669580558080348,3.4816352529538626,3.4013808882199528,3.637706258609548,3.52065279306118,2.6301012000836064,3.0089751972846077,3.3093522660871617,3.543787623539662,3.3592120388435283,2.9028783369155895,3.054071201880046,3.007249419129333,3.148313876349847,3.355230945858714
TC034346,3.5871569001432326,3.5735886048678034,3.4412474832535,3.33259139476668,3.823842260062503,3.5606763122957386,3.4962139641074215,3.356446624948701,3.5474794308857054,3.5592399849286087,2.899601183550748,2.89734099610226,3.134312102327972,3.4811741578514863,3.3592120388435283,2.7771542552550508,3.054071201880046,3.107654934409267,3.239714200639151,3.0028987820819855
NfI,4.181858027184828,4.052217432079155,3.9391804689384853,4.0404674549499,3.750638465537858,3.9651904042093653,4.049018476939255,4.008345675612764,3.9612957640351376,4.071298066953727,3.4353434671294485,3.2006340956805572,3.587857400410095,3.4811741578514863,4.03482507088214,3.2898857882327013,3.4789152787096635,3.7281050145669656,3.472446161757052,3.556304809404111
TC008308,5.132482857745694,4.748554114987938,4.8437239757368715,5.343787243649289,4.931381642646218,4.8186936450981595,5.023088653605952,4.845210201223231,5.019663200578517,4.980353994887152,4.359922171172806,4.271713225116367,4.747179190908368,4.6229427477387945,4.737968337125224,4.247153315785799,4.532911109697887,4.619389389859488,4.397756037439569,4.404638641957433
TC031113,3.8845220809285035,3.4798038854024758,3.742825814776534,3.7849668654044764,3.477911563165124,3.7144195244956415,3.5927149746253475,3.7026088314258634,3.753933921681571,3.5963933610566476,3.1116746532680453,2.89734099610226,3.134312102327972,3.4143768215193147,3.619262945593032,3.0145465962189255,3.5458499771696417,3.359648919794132,3.661109293242718,3.355230945858714
TC014856,5.160489779919283,5.067158214249489,5.05730948280858,5.261771158502505,5.082593368202927,5.222676349740249,5.0448560623062475,5.047905583396459,5.0620764681029815,5.042365444662194,4.413316567082898,4.486050532055289,4.855480548702497,4.827445937164174,4.719088520636073,4.626989168634254,4.98974942922925,4.9408951912948496,4.886966167655346,4.656125627971433
up,4.766117867530978,4.935345947043579,4.737233830642406,4.557124419458569,4.593797612701583,4.644494626872264,4.794502988301853,4.704380590207921,4.457261892752842,4.5630225439742835,4.684841593957665,3.8276723760197724,3.94230975890076,3.4811741578514863,4.553655540954478,4.183568000038873,3.963210596214996,3.9149709065240534,4.397756037439569,3.952209661553632
Sobp,2.736798420061951,3.2432042969273596,2.779622913370614,2.8611252955437503,2.6979603339175595,2.9674860565530485,2.8742060939991743,2.5545795219507315,2.90860733603377,2.777156531285017,2.462090979489322,2.257895443181716,2.2812726865496544,1.6486036829857538,2.625777733252747,1.6689575493934654,2.0456039741750236,2.25627000499111,2.294421874173465,1.9989472905658339
CG43078,3.2953725661108235,3.3284438533553082,3.2996878009061557,3.154133646096566,2.9686633929149586,3.4091281837300427,3.269788297446875,2.8980983312148814,2.933838981985131,3.142709308464135,2.7739026295078646,2.627881781447697,2.4837738188296155,1.9878156422503623,3.1984585436718374,2.465263524398122,2.0456039741750236,2.895625805991387,2.8098679588574798,1.9989472905658339
Mlp84B,3.923332544777577,4.4303872640938495,3.709740725331988,4.072169772375703,4.155502460959227,4.115405468295197,4.486994495764267,4.085143844514077,4.070985534755716,4.071298066953727,3.782307105485898,3.433028608586448,3.587857400410095,3.3427961838064353,3.619262945593032,3.4386996662804363,3.5458499771696417,3.619703428663625,3.6020898813653224,3.6152489549527256
CG15080,4.910813691171225,5.6016046114640705,4.679410332324985,4.864798585819018,4.986471255812527,4.9448296137078325,5.023088653605952,4.8825310754378695,4.855213622881966,4.782222570228863,4.438981365954891,4.486050532055289,4.667859233191199,4.643361528221249,4.680224676127769,4.416742350043438,4.483451785343267,4.700293881446473,4.640199928546114,4.171503371253783
Mgat4a,5.082993445483862,5.014078735925028,5.240512803182658,5.051123458692819,4.9077850016491675,4.988693124843662,5.169079893365,4.8555275330934595,4.988227402805518,5.062209860168543,4.644404283655657,4.555899732764285,4.766063671828902,4.466989640260799,4.618941241587838,4.538951424332631,5.091366231605558,4.7195370942341475,4.682357138387251,4.733879762678374
twi,4.259592876109435,4.297006109224058,4.503179087192114,3.982448615740332,4.11864311303125,4.039162443045455,4.251814958704265,4.1142844055835734,4.1404392044646965,4.03275933061319,3.960826426641143,3.6771418366209145,4.0241378941524415,3.4811741578514863,3.619262945593032,3.627173732411176,3.7233525922819353,4.142638235404713,3.4007231131334996,3.355230945858714
TC031462,3.503865540873066,3.169361477336745,3.2476681865290065,3.395919407830662,3.4342149668644755,3.4808712174205345,3.5105831868560142,3.3410083660220637,3.3868666649999226,3.480516660658469,3.3637104561743296,2.459903132019709,3.134312102327972,2.7535970206521,2.769534087314214,3.0145465962189255,3.054071201880046,3.107654934409267,2.8098679588574798,2.765668407814658
inv,6.403583270627505,6.321983331788337,6.272788387396523,6.388192524500956,6.411042239818661,6.315249316279327,6.386099530815482,6.351233861294811,6.407191102994239,6.346051946275794,5.854010321643027,5.978620772990396,6.141234199691126,5.9150554727917655,5.867660412534481,5.911384878465478,6.093994170220511,6.141385666103641,5.657383859396398,5.961343137039648
TC008029,4.159565186455988,3.934626269997788,4.176162911962951,4.1179149253988125,4.0075642601364,4.137189172886783,4.049018476939255,4.121438769300239,4.155239503465664,4.024870095089619,3.732211519756861,3.1093892775871645,3.94230975890076,3.711063701679159,3.497667088842111,3.6828537633011518,3.5458499771696417,3.4981060037270595,2.49719542604005,3.0028987820819855
CG11617,3.16203966513484,3.0896280254875146,3.0940618793149217,2.984177836244144,3.2553598485622968,3.4527885822580844,3.174649416308117,2.990595424614536,3.3043590915787013,3.3016173760445384,2.6301012000836064,2.257895443181716,2.9219921854518613,2.442284926118722,2.2558648098380703,2.633319401290453,2.6719155593267985,2.769958330056334,2.0397939969739234,1.9989472905658339
TC007325,4.174482161714161,3.8796642255774074,3.865198353120297,3.9565145182148482,3.9470267800675276,3.8853062620559573,3.7726366658776747,3.824866686229856,3.6499560788497716,3.959410082488135,3.286547482591985,3.433028608586448,3.8054540910998513,3.3427961838064353,3.006819183888132,3.5682096830959957,3.054071201880046,3.282497649213479,3.4007231131334996,3.6152489549527256
CG7702,3.626337692575564,2.9566707114948154,2.834910715418653,3.192464035362572,3.3406395083297635,3.3789249313937857,3.174649416308117,3.2430114867099045,3.1361624073265286,3.3800820286834137,2.0065464682722505,2.627881781447697,2.7961208578102594,2.6100067700914114,2.4578290776966436,3.0145465962189255,2.6719155593267985,2.25627000499111,2.49719542604005,2.89130194183645
pnr,5.126786101362149,5.070026062493032,4.913394012882688,5.021375676972599,4.8766045915462595,5.073857672477159,4.913560807215696,4.8555275330934595,5.019663200578517,4.771018207705233,4.55826663902517,4.5331544880569465,4.436713004783678,4.490813777601053,4.20785863161903,4.688277349573066,3.963210596214996,4.775139934880616,4.424822390890465,4.676138253021661
Neto,4.293023381756774,4.363019358044946,4.477494972445148,4.585537532561881,4.31566693415704,4.226458717922911,4.251814958704265,4.0397761668251135,4.478752513554783,4.429660018722869,4.1122523453139905,3.7298768461889615,4.0241378941524415,3.6027105840352993,3.674931226176854,3.627173732411176,3.054071201880046,3.7281050145669656,4.114167216434756,3.7737231819159422
sing,3.9514828218116365,4.067941802261623,3.974215365250219,3.8932504961820653,4.0075642601364,4.023190605377309,3.856813279728996,3.7656049692629554,4.0302084480363,3.7741340337415954,3.6237983769192312,3.4998665597802083,3.3093522660871617,3.4143768215193147,3.4308338774291283,3.2898857882327013,3.1547039081795525,3.7281050145669656,3.8197651732159987,3.556304809404111
Kr,5.8368176798406495,6.0497920801107306,5.843352990172246,5.931880755795684,5.831214409298264,5.798561697145676,5.8661661411129264,5.786203178467564,5.885558736820325,5.6639268607312045,5.175927738055125,5.071507295802285,5.110759358732653,5.104665005641681,5.388433849951988,5.760596004217283,5.599728980042279,5.55898472638388,5.601346116353322,5.179245459410424
TC033401,5.386899153260316,5.317391098628727,5.308505043952806,5.348152306218889,5.2676957097898205,5.288393290877922,5.34999938503038,5.29212227455018,5.245813433219995,5.307420397592607,4.831987104873952,4.599894649942963,4.953190455844178,4.663371711256984,4.810113017045241,4.933122346194213,4.876626411707346,5.028583542970956,5.272905847122983,4.840230761589709
TC012797,3.626337692575564,3.647519597477087,3.4843058968639573,3.8932504961820653,3.793122960628423,3.808510102393383,3.805038873664448,3.691712561114435,3.7968889926454996,3.6554035953225874,3.3637104561743296,3.0089751972846077,3.033776559688834,3.0909775208684254,3.006819183888132,3.3670583730052317,3.329891574555676,3.1988926812637963,3.472446161757052,3.1945025045904094
TC000663,4.318985729611696,4.178597640062647,4.581197594757281,4.210386234582683,4.040579777346055,3.9736849671615815,4.22424495045046,4.303433023406773,4.1625583119851335,4.440172286846189,3.6237983769192312,3.958480036863989,3.94230975890076,3.6027105840352993,3.7276632855171967,3.4386996662804363,3.329891574555676,3.4312718456372884,3.4007231131334996,3.670911237649233
Mef2,5.549172084347175,5.581202462062114,5.645829456131934,5.51430662935323,5.551702155419993,5.418162967172183,5.50120032245154,5.2987334983587715,5.456471210411863,5.575552244784286,5.373360984170726,5.220913819117639,5.235212661443656,4.810489545059746,5.171294083833406,5.077330371758427,5.118598986240768,5.014492447590855,4.742437072610413,4.905325998731036
org-1,4.562326659211603,4.657655203048927,4.780431399147893,4.63561984927589,4.426460068836159,4.7510553972092255,4.54948411387033,4.680212705215479,4.598815664873851,4.386469738115909,4.076490845553796,4.0741394735510905,4.13554915334134,3.854327309220645,4.071910044384765,4.042809644438025,3.826294900704713,3.9566992952040203,3.3234556464166496,3.8214191097299937
TC000897,3.7803457853885174,3.3606042102740945,3.578103400887503,3.5518561510184594,3.142386097225128,3.194218148502448,3.1944150993151457,3.498984709458628,3.2693506247968465,3.438702015385462,1.66614421667106,2.004476407045224,2.0270750710205108,1.6486036829857538,1.1429116774260601,1.1484547577024717,2.5033232625550084,2.002905761028916,2.294421874173465,2.454058142981572
TC034397,4.089540123052547,3.9610144817944777,4.344100016480523,4.140025973121697,4.11110535992999,4.115405468295197,4.057310784564091,4.085143844514077,4.046719345394991,4.185499422439794,3.0112493092271087,3.433028608586448,3.386580259691715,3.265693982593083,2.895198213171213,3.2898857882327013,3.4071768697391285,3.359648919794132,3.8197651732159987,4.0678557263608415
TC032099,3.532407136193747,3.225248470193945,3.3962512922036487,3.4261403507748867,3.3406395083297635,3.4091281837300427,3.305446268299114,3.4159212206801604,3.2693506247968465,3.494075151463962,2.260037582839394,2.257895443181716,2.652093169115007,2.879134254410108,2.895198213171213,2.633319401290453,2.0456039741750236,3.007249419129333,2.66570274828471,2.252173047062443
vnd,5.929305250016648,5.972718688281694,5.864373661166637,5.958255353183236,6.1969922854416515,6.002642852284217,6.045304335944172,6.12507171541209,5.822419586694549,6.054801665417786,5.54657341365984,5.57712444710834,5.710518854471431,5.5897991800241815,5.843189598922121,5.406236805437472,5.4181469229604335,5.739290033850358,5.617679877345448,5.554425023801672
dpr1,5.2627860640111805,4.88149600030695,4.6665722823550295,5.00616321841369,4.894046925234559,5.048194992310353,4.852079607463675,4.747226133130368,5.0009205512420065,4.910981480304059,4.180153230124466,4.301155578985866,4.3554888017104005,3.979614900814206,4.618941241587838,4.515675289909852,4.580039064452559,4.142638235404713,4.550147324624633,4.323447468783192
Ppn,6.351244324770821,6.105205385242941,6.065119153638138,6.09927412018656,6.200744050273449,6.200737695529817,6.132966413582552,6.081854677304483,6.124169196252198,6.122180368635174,5.611391257077446,5.7946358889315706,5.925693444425972,5.708038647295911,5.779257077441655,5.951398355154829,5.687123920412272,5.575315888897371,5.8545827017249445,5.734727415106922
TC033843,5.662351383946435,5.7308788194398845,5.624575837049444,5.610926423313975,5.558842924187137,5.564524349237264,5.514750812594876,5.553324847991322,5.663434952268986,5.529132673242155,4.644404283655657,5.044282555262616,5.17492083998017,4.982853897167489,5.207025700608064,5.103834486001929,4.942825879013382,4.9709871390215215,5.295518840194046,4.981154194736096
