gene_names,Hox_3,Hox_7,Hox_8,Hox_10,Hox_9,Hox_4,Hox_5,Hox_6,Hox_1,Hox_2,No_hox_9,No_hox_5,No_hox_2,No_hox_3,No_hox_8,No_hox_4,No_hox_6,No_hox_10,No_hox_1,No_hox_7
TC001083,3.466301755861816,3.718657086576658,3.5278226572123326,3.381260327353227,3.5609512174285385,3.4384348849854,3.3746416963708232,3.6126275733355144,3.6502496734650967,3.5163388651542022,3.7471819592245117,3.627926352739488,3.275238013075745,3.04493947190477,2.937311177433031,3.2093839243830558,3.0651283583019726,3.0229329090236066,2.4684253324834433,2.4907285987434427
TC007831,5.571294613498771,5.636981581579524,5.6308431983225065,5.730342973956789,5.681085031749826,5.58465112039556,5.7654669434161745,5.671287089709691,5.522632226313198,5.669974615271555,5.583380200655829,5.599801577831523,5.575867183067249,5.530306052289608,5.635294680682696,5.64135800584515,5.4970688759480515,5.462210779871863,5.297270566044424,5.118299198708191
TC034116,4.143709558667236,3.8045802711470595,4.178035070964196,3.869020185077547,4.0836593662429745,4.317161999245895,4.134098878886844,3.914744538454299,3.832152077316374,3.889223494315861,3.925565085022095,3.9232514649593857,3.352368185788642,3.5365418297729097,4.078577972609303,3.9256891569326857,3.7346753043158945,3.576779190741735,3.6862219832083265,3.465616771613195
TC030585,6.7770731509126545,6.747964321332339,6.739807296616673,6.7579782804099775,6.746295802582399,6.814131424158116,6.81667376931305,6.735989899485907,6.7950306887598195,6.691393738364193,6.669024711571996,6.74531037156471,6.619593156020073,6.745542988202228,6.793488029311321,6.719512044718187,6.721235978784096,6.606124952052548,6.714477515508149,6.642550224394886
al,5.6618576298701795,5.9376870970297695,5.678110338445801,5.702139381506886,5.801077988793243,5.778850532263903,5.781032616168262,5.649315713914088,5.70519004709754,5.703349723245957,5.3072617906584165,5.917971143000331,5.492116307948009,5.4086037075933975,5.413043137705389,5.409482181908953,5.44941375458112,5.615754966897186,5.510714047705533,5.45305962943367
kay,5.287852888078574,5.451084154726912,5.388382217654571,5.430496238186378,5.299579290995563,5.37351949846936,5.374301260724267,5.3733167799833526,5.3688466400312125,5.442283451627848,5.22163251887095,5.4542010848963765,5.15204376672169,5.12241315170746,5.215570317484913,5.252852323709895,5.220003985320688,5.313363354040355,5.194865186078084,5.207019185127529
TC032433,6.4081879340113,6.468950180710137,6.436615539497936,6.482308596986423,6.418189149599151,6.443212263057024,6.417716582732773,6.4681323584499575,6.39967855540353,6.400045261186562,6.4229403489379155,6.449537500124594,6.250889061309158,6.330158006481914,6.388583290009999,6.336561554709459,6.449336787101057,6.433426396986677,6.253029576420194,6.301972803540499
scrt,6.823127399042348,6.794061200467667,6.7939281789872625,6.810025062938437,6.839841323411896,6.828074554458832,6.864841916826187,6.84970744041882,6.8409711741737445,6.75800500957926,6.85113463990605,6.860141584128463,6.708848417676828,6.599400343292603,6.760401736800278,6.762890298427976,6.712992823562146,6.797966373313078,6.706581964682734,6.671005558780499
sug,4.6791964422196894,4.684203567026517,4.660937095549704,4.72185623573498,4.909022312269947,4.659377742454668,4.738916850925169,4.729571779052794,4.6570384700964595,4.6731678842497635,4.522691799233609,4.443172288922373,4.4767972016647315,4.215025101942521,4.313390995264801,4.518899680613877,4.6142812120458405,4.524396427135937,4.366756697385101,4.274558758156723
Or47a,2.745289042049164,3.1632133249981305,3.245359585435788,2.7650782186317344,2.7466665854758947,2.4425818680012688,2.398926879482798,2.764815842446487,2.737723432986674,2.962373495458215,2.429249120883646,2.2638367940639403,1.6566242534858588,1.1703732602894945,2.0411417515104096,2.2660653884901047,2.513980502336621,2.47333434625102,2.0125411731703124,1.167520446102434
TC002961,6.382296576738666,6.3976591740864395,6.405567686532879,6.359875860252123,6.391042116308879,6.39711395495722,6.350907244770199,6.39634777219361,6.433624787033316,6.366790357818976,6.335159518460489,6.212206917250145,6.263085746394559,6.2646815134613325,6.346423021760346,6.317253168986015,6.315004889063489,6.189525315898356,6.363176534240136,6.318072862069584
Atf3,4.12108890017689,4.170994131066866,4.185145035176069,4.049429215822124,4.21988197883646,4.241267403832963,4.169894320382116,4.221974040142881,4.050953626749736,3.907367036211045,3.840345827049015,3.786451634229682,3.553423164847189,3.995567736030686,4.040034291243667,3.9674264109671826,3.930994559827478,3.8875766989217784,4.007682676723269,4.0701261359679215
Lim3,5.429328902327334,5.381264068849177,5.335985446081746,5.383996701004788,5.564116582010667,5.472252727428582,5.439604267809348,5.345756216199339,5.397881416918642,5.386518220112166,5.11562993169675,4.964443450723227,5.062207027734352,5.174070990932749,5.413043137705389,5.339427557927758,5.279587699127052,5.1759424284642295,5.206775363472102,5.131465656624833
pho,6.500598080202292,6.520631752209824,6.5379304262528795,6.583920926820887,6.5510514044563175,6.599624407654873,6.588683161595486,6.542279396102307,6.589203391000651,6.533461882528242,6.500527914720418,6.486335374473471,6.46707800802084,6.5305046945105145,6.485104707404558,6.549353587758649,6.498393644069492,6.467739750659373,6.445376559772953,6.526372065267825
TC030888,6.021569256847704,6.109762503081599,5.962943376489215,6.0292258061940665,6.064970693993849,6.117060133407452,6.09223632680269,6.108219137235439,5.956432896231293,6.002810576028562,5.912076795494291,5.76812516699463,5.804664258209114,5.70754669163682,5.594621409485023,5.896984678179807,5.8599409381888155,5.691860258346754,5.570072212298874,5.834688122294482
zfh1,7.442765769643628,7.39671596463636,7.344001979359737,7.390889249098074,7.363719595042733,7.379563657234075,7.436625691874184,7.363830036299351,7.356475978483236,7.3445239704154925,7.279353220179085,7.135049837609317,7.223319382219404,7.296398773588034,7.1994138327248605,7.329123365987595,7.19760845217867,7.155033770183009,7.17645730539512,7.263206729294648
