gene_symbol,Hox_1,Hox_10,Hox_9,Hox_12,Hox_6,Hox_14,Hox_3,Hox_15,Hox_5,Hox_7,Hox_2,Hox_11,Hox_8,Hox_4,Hox_13,No_hox_5,No_hox_9,No_hox_13,No_hox_7,No_hox_11,No_hox_12,No_hox_1,No_hox_14,No_hox_2,No_hox_10,No_hox_3,No_hox_6,No_hox_8,No_hox_4,No_hox_15
Noa36,4.805780176621975,4.6521096246883396,4.77223413272796,4.746054335417354,4.627957696612316,4.67060313877837,4.643726670205911,4.746108779259272,4.674495984646814,4.678655338199765,4.673626524129164,4.808768815148905,4.790350149836662,4.6660627612737615,4.607065827882605,4.817784362060542,4.716365938035205,4.775309572405766,4.7411871513701955,4.746270770736668,4.988549694579752,4.779284956450065,4.993619018538555,5.060363056174093,5.051922593512028,4.9948716077041455,5.008925324977641,4.797924136231772,5.212002258391933,5.061391091140873
ADD1,5.8026198651751075,5.759501731193087,5.798863881836578,5.722066000121897,5.780898168207585,5.896315825624662,5.765496139072485,5.766185298848771,5.754284300784182,5.7455858393436685,5.764186239214711,5.8055115798421335,5.8097617610388035,5.749361321246573,5.726150872238571,5.813506351920453,5.867197137475774,5.95381671952365,5.8439846632715495,5.873720415218291,5.946083421098494,5.900774195237156,5.879681969585163,5.831762021654102,5.789981667261685,5.8254055598882,5.7987559323740365,5.831474208902286,5.785577787860096,5.8124763922914
pdm2,5.889379574387294,6.039785378155819,5.977155517821032,6.006107605445469,6.038262653219373,6.015372971628413,5.985456467078115,6.0047484506822855,5.943291782646401,5.985272114769366,5.991397801638869,6.016166621144074,6.0330004537868795,5.965317534080133,5.979926462822162,6.043573456055612,6.281955425935249,6.230542712034938,6.058535122712615,5.9884840036401155,6.23974280338305,6.076374347264256,6.114720629619677,6.0225196474162725,6.097577984438833,6.114780122904521,6.135793314777227,6.1029527930246985,5.998353628158429,5.953019601851903
B-H1,1.1966017214829692,2.2356110871019097,1.3611224152169434,2.134837407242063,1.802575043948832,2.2640429539459865,1.2018073640144529,1.6123961069846833,2.1307381243987287,1.6163080852627083,2.2051612447852045,1.7988200808937442,1.8268106667341888,1.9823524385267361,1.8377352096182848,2.470271147919734,2.7425212418099023,3.4283377341064085,2.802562264168953,2.431650081407017,3.1367094420559165,2.6867167408612134,2.903159917700574,2.3977854461905106,2.0576268653249645,2.7619181444142145,3.0365140996312916,3.2347595362898725,2.8207773110508603,1.857428233106769
icln,4.896040195946325,4.790130533368863,4.810751572937775,4.794668083005713,4.9173206189779215,4.852260684936291,4.994138294049064,4.808857490422083,4.775719221959703,4.775553747554662,4.799907367552321,4.817868687303493,4.741012506927612,4.786960116763854,4.803248957976356,4.888182199451553,4.985391383881911,4.975791934313838,4.894090156282563,5.1182467751436995,5.044687354381163,4.9260491430462245,4.7866454558388405,4.924715371967456,5.007265278394243,4.851095571873892,4.89197670062992,4.91957444584705,5.068268564602081,5.159236918200255
Phf7,4.757399044531154,4.685693077382533,4.737269692308419,4.730997108525301,4.775977878768542,4.7631000808880275,4.831887989701539,4.695010410408036,4.746413348251459,4.72572653031453,4.912014516179498,4.687428496096711,4.765985572901954,4.767798518797432,4.868478186821888,4.8322659853409915,4.997729491656469,4.873883777605503,5.003847810545951,4.93712180403482,4.988549694579752,4.807621624695433,4.680614549995836,4.795670734153667,4.96052008528931,4.8249867699694216,4.963773510868098,5.00491533400749,4.913326258470032,4.913984450539007
Alh,5.979484867228933,5.881523093089218,5.894378038282911,5.953902447287821,5.967328373382549,5.932020612940756,6.029798872999648,5.946486069086567,6.005698521138273,5.963284671679782,5.966587502076976,6.018895937002729,5.950491514662672,5.9341696332083815,5.886648316457316,6.141389453764254,6.087715066570898,6.1211720577048645,6.0090570468646325,6.00141086283689,6.059131774275675,6.028091675349397,5.944948760617455,5.993840918664295,6.050433882698472,6.023325068193778,6.022295119269027,6.034397951973642,6.08188507656384,6.046815371924918
Axud1,5.242654282070888,5.22543191019218,5.113988361210445,5.2692692633483365,5.244598496401086,5.250607406314519,5.300639907273976,5.323896960079469,5.29945404054688,5.268260993644152,5.297867767174363,5.231176652765014,5.26445034344647,5.304864073870054,5.125585551839788,5.348515854838015,5.413156037236766,5.441684614117806,5.444933095464707,5.216772753210652,5.458884604838651,5.475412182670355,5.276673900120461,5.3517378961373305,5.3018144498078525,5.356199846197264,5.335557780237012,5.529326446534901,5.267794367257638,5.429801582021076
knrl,4.747435451553404,4.902568317755788,4.595516023586062,4.760888201268216,4.866629128928123,4.777717392429959,5.051577030696803,5.011445771878473,4.876374735244273,4.924318932177114,4.741278069519138,4.813329102149639,4.837367613451498,4.81040705325633,4.691288865861697,5.149853153436583,5.10241445288429,5.122004504311638,5.248515354988132,5.097320730375031,4.891610010751307,4.779284956450065,4.920930500610595,5.121857792079191,5.184654038421003,5.1871742804556975,5.093537835591551,5.028018048452482,5.163006461850543,4.873468374698397
CG34031,2.3258536246963137,2.2974499785665428,2.1449341953059466,2.262044096345186,2.4096883057134932,2.6134076217452833,2.624210265914952,2.3749299246163194,2.865322725369657,2.6968183998434747,2.431674483881342,2.35372942413085,2.485523971877522,2.516199920648271,2.447947680330748,2.8471440581687224,3.274145575519166,2.8207773110508603,3.2224946405442907,3.2274190199928525,3.1367094420559165,2.896145842282177,2.4282480230039556,3.044407380976218,2.8941662639738066,2.951036829421339,2.6547664596067904,3.004277428189052,2.2795380139705186,2.4693254988053717
mim,5.0735078692778055,5.202716655575223,5.078488874961311,5.202118406114414,5.247563422214818,5.0872404046476385,5.170715538643936,5.233256181820395,5.264642872168092,5.238114171986514,5.158855880712271,5.103527715199986,5.246307945878864,5.139226107966894,5.228255425174607,5.286578879362327,5.207166579109327,5.3460475470269575,5.292738599499081,5.396623327485193,5.3197612039705495,5.329092951961725,5.28543970952692,5.234547173325599,5.249440006823844,5.168587571584523,5.448370201329936,5.396361844867549,5.387013385118028,5.330179487079949
ebi,4.7721607339385255,4.920137579655441,4.810751572937775,4.831926115211198,4.9173206189779215,4.847761032322691,4.8502607615045275,4.804168008071411,4.775719221959703,4.760864525681349,4.8507890517687295,4.66128797638464,4.8281393105294645,4.864533490320755,4.85027135379825,5.050930377515398,4.921308565667481,5.068268564602081,4.695082681681509,5.031779478242633,5.011384302125837,5.096753199551343,4.993619018538555,5.08128430546968,4.819415885989907,4.9608187594823026,5.113617809931334,5.050599057611211,5.0114802767963225,4.9780639181113076
CG12942,4.032690434676411,4.0753109063329935,4.087512809734327,4.177972804805645,4.251704712482768,4.048820947787343,4.089911516875391,4.142226808998496,4.0520350194902885,4.147033389656383,4.191928892787234,4.146161898791772,4.0565572446859335,4.116134105857282,4.218169428710184,4.009662553614917,4.499501232415594,4.4655312048348925,4.4859218932513185,4.410268043896319,4.278986738407603,4.334130593268291,4.341456249344828,4.285763626809948,4.354243467890327,4.126626373043586,4.254388382997993,4.2337029707176805,4.359206345212262,4.429756441523054
chinmo,5.879744543637901,5.5085506192174565,5.889572060402104,5.789212172661636,5.784365717448491,5.75933309396073,5.713120275900192,5.642037917037021,5.812271378386496,5.736330542589344,5.72545276266245,5.704412739462105,5.7653673244262205,5.536027655071441,5.83824130976979,5.752394637671731,6.036975107945691,6.105641985758848,5.939031419753049,5.9884840036401155,5.803384968258672,6.076374347264256,5.967263113406868,5.807020540889255,6.070348046326567,6.011281898723672,5.8758635234581815,5.905372605608603,5.95381671952365,6.100758091608914
Mad1,5.040444876712738,5.109922770824796,5.00346977687959,5.081467605407776,5.101167232899999,5.083684715803931,5.040350191363737,4.992158290544591,5.051597019314686,4.957279661607517,4.92466040279323,5.133702508382883,4.99038509489562,5.007483727005333,5.068161160036092,5.096108116726622,5.328753896225683,5.2309476037540446,5.133645768849213,5.2445322235353915,5.108140181481872,5.17713010961525,5.222401383073221,5.319632428611035,5.293273658169198,5.332596564469747,4.963773510868098,5.156435308905467,5.152912501572473,5.169540465514729
Lim1,3.107134723446693,2.970114231776858,3.5283140711162977,3.370811940006028,3.1811742877756837,3.6619298271011775,3.403745386299176,3.6145145678552826,3.640356046733944,3.2497218577443,3.4333629065645273,3.0525876509091683,3.319608343206882,3.6068987221632516,3.0968969293105952,3.8309623349174977,3.666914022845705,3.5361427021106486,3.895512830980845,4.174317276164723,3.9480418758433418,3.6540114479959707,3.5186889232049907,3.8285232130150866,3.5094542577185033,4.071978224309517,3.8559990693758066,3.715671001191692,3.841927885986759,3.790033912426555
NK7.1,2.8757761515129467,2.604783245621949,2.7777602206329615,2.6525941165265774,2.5938889673927776,2.6942932418468595,2.8154883753918076,2.652645167318313,3.1220295658812756,2.6968183998434747,2.5731900269765,2.8796690542867758,2.329168407109673,2.3678331879005032,2.984746651143779,3.8309623349174977,3.202944849741421,3.4283377341064085,3.7032130016266245,3.4698811088410317,4.25522709791145,3.069218812876497,2.693635608453486,3.753299996969245,3.6952936136723573,3.7024653079332777,3.31212310296306,3.715671001191692,3.9489055183703057,3.509855230861333
dmrt99B,2.4327217522891695,2.4107173724509208,2.4372949955390615,2.4268570345633558,2.4096883057134932,2.136804776823034,2.0010526485697486,2.611391221537434,2.9584080422645918,2.572872303183025,1.9936196165762448,2.5018936938290572,2.2094521010888046,2.3678331879005032,2.447947680330748,3.56335121467708,2.1117926066589976,3.369738610910045,2.992143617599724,3.789633184101648,3.5023908656521137,3.2167105952842334,2.263410958957844,3.044407380976218,2.7949363785527113,3.52506415615483,3.250010884530941,3.5795532761929807,3.4836922540604744,3.4544541686153636
roq,4.685474545235499,4.775143456672457,4.747384898749064,4.67376243113701,4.794777473188875,4.707597471071929,4.74980335915851,4.641159728513158,4.726387824859113,4.46448822901854,4.71062189307603,4.722913914485454,4.799932158063132,4.655295917008118,4.696659338299185,4.966598160317102,4.985391383881911,4.975791934313838,4.854653459431314,4.8730615165500595,4.929072176989764,4.962600848865299,4.814983860153018,4.849302836929069,4.8465966877196305,4.698247344436385,4.8011290562067925,4.8673253500323845,4.913326258470032,4.965572314182757
CG5516,6.204748906790627,6.193595704340341,6.202731274571101,6.141977568458633,6.2306534205090145,6.135532147066568,6.221469643776869,6.199550914707016,6.185495674986527,6.1808594407725135,6.1776194698649265,6.141846525643993,6.233740337334072,6.274398125179654,6.210846157193658,6.491573783744144,6.403296598124429,6.413111740414617,6.364571708963395,6.270099692022063,6.366813072931914,6.355590630706153,6.269643386137393,6.335524497621341,6.282718767810062,6.285130344719455,6.224708819750231,6.38027857346413,6.435867793461555,6.437167065273612
Dll,2.4327217522891695,2.7290317909091186,1.4997754197122166,2.2004620822201315,2.4096883057134932,2.9038265658251388,2.3874796531853337,2.8697605874899392,2.519070258415373,2.8412910158837557,2.7719839395298367,2.4549032185950637,2.485523971877522,1.9007227347824696,2.5446235059653017,3.6132263199285273,3.5695169748844178,2.71041165205985,2.9018388652305123,3.5223090540521484,3.3947031144641686,2.9864219453191345,3.964520479721284,3.6719545974852474,3.6952936136723573,3.52506415615483,3.425849172650827,2.814563061810256,4.075778057012656,3.6597251551861385
CG15696,2.2678073174113664,1.219750123464576,1.9170899227751454,1.8183395311987631,1.179030398948565,3.5691846450070144,1.9191711883208982,1.6123961069846833,3.4955292230933557,2.4313607499419905,1.004174511890203,2.6704662140017783,2.8461554989490807,1.484880303931872,3.0700163398610547,3.9063155112605736,4.6833327814666585,1.506045659624635,4.813597429917536,5.05410727501311,4.1803608166468536,4.536493669297635,3.70457634845423,5.2864619116143645,3.815025648214494,4.811672212134237,4.1813722587257125,4.906765870770285,4.561629702218099,4.550982733639329
Droj2,7.033058930652622,7.050645302484806,7.025254179393557,7.0240842152813725,7.048710914636202,7.044024047245771,7.041013392406561,7.106427825836677,7.023005314706228,7.051233628093661,7.075749337023118,7.082105923485802,7.0438327514306796,7.038533278759269,7.034845428174538,7.147724436460763,7.128184291792812,7.125394533756645,7.164944988934753,7.132102662366803,7.1653947284489865,7.10704202259146,7.147538587093682,7.136892717428705,7.136671346137606,7.100135442195352,7.140465908528348,7.118790756683029,7.055248776323323,7.199222760485693
mira,7.941456279736972,7.946980156643737,7.937392193146192,7.886008911331496,7.911866023247265,7.926731832602308,7.942107307289221,7.948946824307345,7.915694765438098,7.960890934137676,7.975210597880821,7.9271732205302525,7.91342386720801,7.930537368758181,7.952777295018846,8.044042050574742,8.006579439913782,8.026982120886485,8.042510659610352,7.970613311010091,8.032630338654057,8.054579496428806,8.084030889052798,7.993161558972359,8.05030914098662,7.94870889200015,8.019177627934392,8.040788979545669,7.990817509479406,8.027835908504972
CG15141,6.476645851982656,6.4320534936554346,6.489613531054914,6.4613020715058695,6.502487751399263,6.459038136922291,6.5016967655088695,6.4676111510842995,6.439483435913968,6.485759344070023,6.516401987817208,6.5213546082178455,6.486512210017788,6.524459270502278,6.488848071099624,6.698415630617979,6.571714156081733,6.643382358879853,6.719840545976744,6.682545496889765,6.5784878960640025,6.638369920686334,6.777751085553359,6.575884567111438,6.618201150764151,6.557643856268575,6.683683777793149,6.5923897228153585,6.638801183884331,6.625933925468488
CG15646,6.398136706469715,6.333250167628399,6.302118557694747,6.322088085040701,6.299145724540503,6.333543598729921,6.2677418264697655,6.32728037879323,6.337839300263967,6.356454870935037,6.333523364118484,6.3921468373094665,6.408507202259669,6.285061966834851,6.352342673162908,6.435308736723073,6.574251901736152,6.586972450570613,6.424920779324854,6.53076724516309,6.4424602833854925,6.5469895939609435,6.529560580996024,6.498663403474953,6.552230623458922,6.446447623942928,6.500371280486691,6.636781885335829,6.589387502428771,6.630700892096961
gukh,5.585442308214617,5.6524001721461685,5.724042019312659,5.644014705921023,5.65915106864894,5.579089977433274,5.622737179743562,5.619414543804324,5.620947181233017,5.60325998467853,5.667379547954422,5.620752723068804,5.693871520849126,5.5863381781952155,5.608536131215665,5.8505369941430025,5.983522345301867,5.868282340633945,5.916103168958857,5.897751002874717,5.813558505233833,5.80245583880694,5.879681969585163,5.8169907096061495,5.779487613944114,5.854169778754856,5.726036303879803,5.841648594380866,5.9896035170576605,5.762757449131535
nerfin-1,6.7982282085263455,6.824741045709547,6.8038787590795,6.850580733852792,6.817688139631107,6.857655646831864,6.862017015490196,6.719767696037772,6.83984421179071,6.737711278870943,6.796437134034778,6.743708784069574,6.876339692668859,6.711949735906872,6.829593218565385,6.99960057228514,7.119406540223039,7.103997850693855,6.9119493138199,7.180657317872971,6.954806475896252,6.9959951953346025,6.995550377298926,7.104571027415371,6.9089645957392705,7.012086272082395,6.920135646869119,7.006913021922219,7.05676147575573,7.0002130572498675
grn,4.072803114750581,4.085394055429723,4.0777302739931285,4.286192125189934,4.018040960422479,4.223190772132214,4.14668066194253,4.301902978941275,4.281605864549736,4.37429648045939,3.722279681312904,4.1008169771905125,4.196677351979701,4.497310569627714,4.089200624811508,4.953948448598895,4.732482131785878,4.714287121574047,4.841154541859223,4.832558217452572,4.825874830151685,4.536493669297635,4.933418124385652,4.960390943830992,4.873058201187808,4.784499163704459,5.0626410067697325,4.536596065909927,4.4855039139842035,4.940111008938516
disco,4.757399044531154,5.050574947086401,4.971812021897595,5.003720809973199,4.831348494842282,4.870059519091791,4.687516599432268,5.030368274692307,5.006771883772926,5.000896692286838,4.684337022908701,4.945275403628,4.970482047975287,4.968682665964595,5.234530865037537,5.373929270585429,5.371845167723179,5.940059451098483,5.576994834849634,5.507784466639728,5.706841941698689,5.687628795390179,5.416152156645029,5.525332610543135,5.549179047956806,5.7806457637644355,5.543289094363255,5.412039370532021,5.54964872665366,5.397684446049939
wor,7.411035927160077,7.379899297713898,7.35229091511917,7.335260550428524,7.381226177746362,7.358950577601048,7.386213551588417,7.353108552432268,7.385551054648032,7.322461506037854,7.40358757649411,7.358692036761099,7.376291462947604,7.325995974014995,7.3892895644851055,7.611737816823218,7.507803891129118,7.611895198077077,7.556304546592866,7.593303141513034,7.439698459691289,7.504258975558853,7.508847562127996,7.5161311857344035,7.522676592284785,7.498503317809964,7.477459943882429,7.538931448393983,7.544609471666707,7.634514778929872
lola,8.493529500346854,8.497874810561248,8.516464879419813,8.498617509894512,8.510269989066225,8.487555632203899,8.49635914244274,8.479679826189397,8.49338363937592,8.484324586857484,8.50972498145117,8.471413167743044,8.491868275275147,8.467557427925827,8.4539206180883,8.5896881027185,8.650884052040908,8.662176633796959,8.616038209294832,8.70256043207655,8.603129708514036,8.648544427061541,8.65776401434998,8.595452191152052,8.623387187110856,8.57986489352983,8.596062304070397,8.608652162837924,8.59858002730313,8.634892161074518
Fer1,3.7234000602702313,3.63727802382686,3.594209936202083,3.859772810757158,3.670479836773431,3.5691846450070144,3.612400775697539,3.659809743009698,3.818294177242339,3.6036992031492714,3.5558196620560074,3.735295085145609,3.740830183339536,3.681274422981203,3.393136867406142,4.132689355591046,4.248479295856374,4.336514190521892,4.2211185260231465,4.471414066441908,4.154105808186236,4.378012051077424,4.487303926466471,4.137710792162422,4.417978406305635,4.04349184533553,3.890360727877444,3.9080255543725073,3.9821643372965565,4.569831723397574
fkh,4.757399044531154,4.293015475595184,4.601356349777925,4.412057097609663,4.473602362231773,4.92581059425597,4.486512132806205,4.446304226899865,4.357542644236165,4.509881296279628,4.559695368612566,4.456234486038539,4.46959406532831,4.2785269417046985,4.552902205359311,5.200856392941681,4.824078274427151,4.938782646303319,5.0922238933025685,5.1978288760313855,5.118334972404391,5.157633397949345,5.028073376647934,5.111867706238837,5.414305210652133,5.249634998464463,5.041499702780698,5.094286637910964,5.294564953253938,5.116927102263754
Pdp1,4.3973173251674735,4.4083716576373755,4.879201514512454,4.511316236999199,4.9090484800139,4.8875470868553235,4.597931017431421,4.317318309482542,5.006771883772926,5.155194218349941,4.981647888768026,4.6289897431656275,4.605836877385765,4.611030436661597,4.552902205359311,6.14526461293598,5.867197137475774,6.057550013635594,5.602706308559377,6.263533209558595,6.334274502307223,5.881868669111185,6.107074757445888,6.299441216324746,6.2601434175220465,6.740897739029875,6.606326478279803,6.1780141536845505,5.320637520741462,6.250539564028249
GATAe,1.6175039805212694,1.941020162758832,1.9989432160944605,1.490897406244049,1.9728101897746735,2.2640429539459865,1.0096325234573773,1.4909399608145997,1.9033788560130969,1.9933225027340535,2.0692159613818752,1.335368481583215,1.3601266746866265,1.3468683081399042,2.282772455489174,2.946686707110811,2.8531221303177667,2.9201640563843068,2.692332437402997,3.2274190199928525,3.5023908656521137,3.069218812876497,2.993471294680084,2.8715656536396756,3.2146992431254455,3.6176934804099776,3.4782032614123564,3.2347595362898725,2.5863367515863978,2.7356199962316228
Vsx1,1.1966017214829692,1.3820169323956453,0.0,1.0008302399427413,1.9728101897746735,1.9909839138030916,1.5016710622776037,1.0008649736692854,1.7168237346105826,0.7667254076196652,1.004174511890203,1.1759180686349087,1.3601266746866265,1.1867120896730186,1.3698112097966157,3.0372115088419216,3.126283281400829,2.5863367515863978,3.6145855416647894,3.3559806176476794,3.3947031144641686,3.2167105952842334,2.993471294680084,2.6624754461669116,3.0672208229560196,3.247150852832312,2.7647060089222104,3.08714903459295,1.8347070203924956,3.395802882890197
SoxN,5.76713832109301,5.88650503388126,5.856928027265317,5.965741394749631,5.883166459099963,5.856003373249111,5.763672052012925,5.832210882873184,5.824150990329371,5.838760597350339,5.84912478669404,5.760659839320747,5.897825441580797,5.915925314416017,5.954368994266337,6.353951874529779,6.302120737736017,5.985199581339819,6.245151111305017,6.133561590080817,6.185416701761668,6.242470364754093,6.137313625448611,6.265180632496156,6.226982327664901,6.191847203443986,6.201537036290515,6.026014751419964,6.251051344545489,6.277980380180198
Hmx,2.8084842243990904,2.4628771535465153,1.9989432160944605,2.8024421610167622,2.749379706420279,2.376903737871863,2.3325799199855894,3.175625377286233,2.257879001363459,2.6968183998434747,2.5731900269765,2.5897278429119677,2.739770704704605,2.127987248893618,2.5446235059653017,3.7494649266055537,3.8371701940633827,3.4283377341064085,3.895512830980845,3.5721246988871496,3.5996011270260655,4.288234824174006,3.5684992050853372,3.6719545974852474,4.048751164990331,3.7423003095188414,3.575343076111664,3.672324950008776,3.5361427021106486,3.790033912426555
ase,6.744652203349925,6.775583796327134,6.757105059511722,6.717634189589268,6.772978158167335,6.710804663446394,6.741164203192996,6.726665495097488,6.790374170628616,6.745198203031469,6.723604065332393,6.763320013715141,6.7571153134896536,6.720907546095252,6.719688533032497,6.979651584846112,6.911049422172401,7.004000895012438,6.950604317875299,6.889272560783383,6.916916302105373,6.95279432797366,6.966729030851793,6.888451772790494,6.942491828275258,6.91225388437031,6.793252695901277,6.940011951603468,6.936437687803304,6.930463401346166
croc,3.026516238275083,3.3686573909968804,2.663235312007757,3.288703852212818,3.291718519702937,2.994141282471291,2.882809447343587,2.9628696787155073,2.865322725369657,2.90638628248946,2.431674483881342,2.7805284154136087,3.0016215686618355,3.1438867450429777,2.6327714982299084,4.364166155582829,4.323419343277929,4.873883777605503,4.827470907187311,4.601037518350368,4.904253977293701,4.479965109806884,4.579824931696319,4.083052487935271,4.048751164990331,4.784499163704459,3.820414542931706,4.258658247917615,4.615147034285518,4.316139397136883
scro,2.4821573407242767,2.5124506354577187,2.4372949955390615,1.8183395311987631,2.5509211521772217,2.732407969634309,2.3874796531853337,2.3749299246163194,2.7980744944761895,2.807082161558399,1.6165837417268578,2.241155260085833,2.4360728525351405,2.1935533626973696,2.0090374760694982,4.2422251759417335,3.982612735040997,3.6787666152183673,5.026684770077995,4.66820144455529,4.740825917955181,4.215182382310901,3.824334941576036,4.887719817366472,4.622064097479528,4.462286341230418,3.7053675998532687,4.738712271173439,4.615147034285518,4.492205440591669
fd102C,1.9946114415417087,2.023193759418365,1.827934527684648,0.7640838124778362,2.0481651011917954,2.322064696166502,0.7715245812738327,2.32010228077466,1.9033788560130969,1.9115445487722844,1.004174511890203,0.9861293799060094,1.8268106667341888,1.811832564128419,2.0090374760694982,3.510857403815101,3.517013500155513,4.105131513108659,3.8598979754087472,4.119626221169654,4.127142845140018,4.1633366885666385,3.785987165338101,4.054560590991868,3.776686032749929,4.251455132424946,3.890360727877444,3.942424216799256,3.8788733720905615,3.868337043637598
TfAP-2,2.842696106625154,2.3556865067843775,2.3852644084309924,1.1921186574200306,2.5938889673927776,1.9092374292830634,1.9191711883208982,2.3749299246163194,2.5640180764957248,1.9933225027340535,1.9936196165762448,1.9689389605253182,2.2094521010888046,1.811832564128419,2.5896684463801947,3.8693485178796916,4.69998575222896,4.28952408679992,4.026499370159562,4.275469259384687,3.8804260873001293,4.1086553321347035,3.4662669182544663,3.898481624158831,4.458317941052072,4.04349184533553,4.277588552038654,4.039043778002909,4.214620077191856,3.868337043637598
dac,2.529263744422114,2.804040119168034,2.8131950182674443,2.7303223212001706,3.204282377373513,2.65466801939769,2.5811365425003463,2.9628696787155073,3.2842273265848245,2.657185787758553,2.7719839395298367,2.5018936938290572,2.8461554989490807,1.9007227347824696,2.788705681711078,4.188956278596034,4.299058037907685,3.9821643372965565,3.929902768867131,4.147345591015892,4.324876705811385,4.189595494809163,4.467726292583524,4.214474665916309,4.438351569646452,3.8530865307722078,4.300262654997318,4.2337029707176805,3.9145023826784966,4.531771622924879
Rx,1.6175039805212694,2.099124600782159,1.6215238750726677,1.612352138087311,1.8913107517331795,1.0022417294419754,1.3629371326810817,1.6123961069846833,1.9850450972374944,0.7667254076196652,1.6165837417268578,1.4728563228662808,1.4987352101281548,1.3468683081399042,1.5088502932354868,3.791043629548648,4.167464957841344,3.4283377341064085,3.6598808038009696,3.619576057996091,3.5521767608954997,3.6540114479959707,3.5684992050853372,4.110755034849597,3.955183880052213,3.475319657443553,3.7835168872148044,3.6270145504565896,3.7636712659793963,3.7484561999404296
gt,3.901688208662153,3.484895687280223,3.361952666007879,4.169142229360221,3.8168680285013323,3.9319645871448543,3.612400775697539,3.7974960929136863,3.5943721788520144,3.7762056250852605,3.451801893185751,3.348277679176944,3.939683925284591,3.827700817478493,3.7671903352672045,5.348515854838015,5.405029263223536,5.596302090499592,4.968583697622018,5.464791179432828,5.422140121661661,5.468222285698347,5.659641224247602,5.531950765210525,5.267204691449156,5.559543381274294,5.2439072030403455,5.305445567711073,5.240287357296761,4.531771622924879
Capr,6.805926809513676,6.811034835763624,6.816033278420745,6.80396654927426,6.823215469404189,6.789514499617598,6.787474378698467,6.778895164068429,6.838009631389785,6.801235823638593,6.786072564394882,6.795174206106688,6.836705822606658,6.83550274436989,6.773468497395107,6.979651584846112,6.963920445436982,6.968315838807168,6.970194186061349,6.994531205794488,7.00984401110993,6.9560591857769625,7.03879499461826,7.040999286850175,6.97013200492013,6.947706769799009,6.998594318118864,7.017900871084403,7.029176478276895,6.995271154069793
cnc,4.390186278434508,4.293015475595184,4.1714987309942,4.2622376674972084,4.400371401749259,4.3421523928448345,4.0702489892511124,4.340004700005508,4.434908897498832,4.583203262053293,4.2593316423421,4.003449499162517,4.415057195563651,4.484551815545263,4.370214239026463,5.499530967304326,5.310983664376613,5.30333155742916,5.516606680057253,5.542252058358461,5.328019560328992,5.157633397949345,5.597732736578312,5.626300978682633,5.203596532063747,5.348393823985029,5.261207914228608,5.583184769077113,5.500711858911247,5.47612230663638
Optix,3.4344739914163633,3.1891103660064704,3.361952666007879,3.4466868490838616,3.6560447421904274,3.861956800712083,3.235705078801269,3.500092128405842,3.5943721788520144,2.967501893028379,2.0692159613818752,3.222549441802791,3.276799185096436,3.827700817478493,3.352893068917816,5.611102693266289,5.770112444834112,5.61564879759013,5.46697965930391,5.472086319595392,5.793106865716108,5.837977306359131,5.729202097931756,5.728896528591307,5.555797824449689,5.423840465607117,5.530268506645553,5.826347931704185,5.609241393738989,5.768405432642169
CG7900,1.6175039805212694,1.7531369501366212,2.27230181960119,1.9890579172744993,2.0481651011917954,2.136804776823034,2.3325799199855894,2.1348858331140845,2.4226182162338503,1.7246972090371764,1.6165837417268578,1.593705810548334,1.7289437319383505,1.7142631625597087,2.155242223035032,3.660731625229942,4.048101006589516,3.633448453432547,3.6598808038009696,3.7082152017937773,3.449995871639851,3.6087233910719765,3.5684992050853372,3.6286579276440847,3.7368176854693673,3.475319657443553,3.425849172650827,3.9080255543725073,3.5361427021106486,3.267047728123556
cas,6.277796007303353,6.206910252039747,6.168089521585291,6.149350931389375,6.216148718710498,6.263802417299005,6.297084754237301,6.270347622181386,6.299778719962308,6.244373943487234,6.3687299646147535,6.230585289360835,6.298653470967268,6.210199559285354,6.221394731167977,6.754640061569374,6.859046318179307,6.839860016447266,6.675254853712711,6.798984853889969,6.735128580342981,6.76443238959432,6.804854047585444,6.73248725994837,6.787677619406961,6.566954761588984,6.747756279772106,6.759232899037478,6.874914430294519,6.832428155720722
Gsc,2.529263744422114,2.2974499785665428,2.3852644084309924,2.134837407242063,1.9728101897746735,2.0665499592305845,1.623481885552073,1.9073841713529627,1.7168237346105826,1.6163080852627083,2.266778130486784,2.5018936938290572,1.9977855002485478,2.4197733714805767,2.155242223035032,4.188956278596034,4.4583013832999185,4.214620077191856,4.426001179647408,4.601037518350368,4.302194935153522,4.240130881413995,4.295555925355881,3.5834014845525632,4.106594359532154,4.383204501606689,4.426466900726492,4.458998337907861,4.4655312048348925,4.316139397136883
tll,2.9077968565376464,3.3267015908497064,2.5338774019701056,2.8024421610167622,3.2268685216256294,3.177710613751503,2.8497153202610352,3.3306533330613637,2.7259757942208274,3.131198212827478,3.05302360690143,2.7805284154136087,3.2320751220039794,3.2375064623018095,3.1230738270574445,5.322439718807971,5.542072684028378,5.152912501572473,5.309894454004156,5.271541873437325,5.259960397280416,5.286744118188421,5.174809756334237,5.08128430546968,5.42939005959304,5.3868285005709025,5.483313120043704,5.2429663869371215,5.079249241175572,5.209724743565593
